Geography, !!Total:
1000000US540019656003026,17
1000000US540019656003027,37
1000000US540019656003028,7
1000000US540019656004000,0
1000000US540019656004001,20
1000000US540019656004002,5
1000000US540019656004003,6
1000000US540019656004004,0
1000000US540019656004005,0
1000000US540019656004006,25
1000000US540019656004007,26
1000000US540019656004008,4
1000000US540019656004009,0
1000000US540019656004010,120
1000000US540019656004011,9
1000000US540019656004012,19
1000000US540019656004013,3
1000000US540019656004014,12
1000000US540019656004015,9
1000000US540019656004016,3
1000000US540019656004017,3
1000000US540019656004018,9
1000000US540019656004019,4
1000000US540019656004020,4
1000000US540019656004021,8
1000000US540019656004022,12
1000000US540019656004023,8
1000000US540019656004024,0
1000000US540019656004025,209
1000000US540019656004026,404
1000000US540019656004027,0
1000000US540019656004028,18
1000000US540019656004029,14
1000000US540019656004030,3
1000000US540019656004031,0
1000000US540019656004032,28
1000000US540019656004033,16
1000000US540019656004034,7
1000000US540019656004035,16
1000000US540019656004036,12
1000000US540019656004037,11
1000000US540019656004038,7
1000000US540019656004039,7
1000000US540019656004040,14
1000000US540019656004041,0
1000000US540019656004042,0
1000000US540019657001000,0
1000000US540019657001001,0
1000000US540019657001002,43
1000000US540019657001003,0
1000000US540019657001004,4
1000000US540019657001005,0
1000000US540019657001006,26
1000000US540019657001007,9
1000000US540019657001008,36
1000000US540019657001009,41
1000000US540019657001010,7
1000000US540019657001011,0
1000000US540019657001012,5
1000000US540019657001013,0
1000000US540019657001014,0
1000000US540019657001015,12
1000000US540019657001016,0
1000000US540019657001017,30
1000000US540019657001018,0
1000000US540019657001019,0
1000000US540019657001020,0
1000000US540019657001021,0
1000000US540019657001022,0
1000000US540019657001023,0
1000000US540019657001024,7
1000000US540019657001025,18
1000000US540019657001026,26
1000000US540019657001027,20
1000000US540019657001028,22
1000000US540019657001029,0
1000000US540019657001030,19
1000000US540019657001031,0
1000000US540019657001032,0
1000000US540019657001033,0
1000000US540019657001034,8
1000000US540019657001035,10
1000000US540019657001036,37
1000000US540019657001037,4
1000000US540019657001038,0
1000000US540019657001039,17
1000000US540019657001040,0
1000000US540019657001041,1
1000000US540019657001042,2
1000000US540019657001043,0
1000000US540019657001044,2
1000000US540019657001045,0
1000000US540019657001046,7
1000000US540019657001047,6
1000000US540019657001048,0
1000000US540019657001049,0
1000000US540019657001050,0
1000000US540019657001051,17
1000000US540019657001052,9
1000000US540019657001053,0
1000000US540019657001054,0
1000000US540019657001055,0
1000000US540019657001056,0
1000000US540019657001057,0
1000000US540019657001058,0
1000000US540019657001059,5
1000000US540019657001060,9
1000000US540019657001061,0
1000000US540019657001062,47
1000000US540019657001063,0
1000000US540019657001064,0
1000000US540019657001065,20
1000000US540019657001066,0
1000000US540019657001067,39
1000000US540019657001068,44
1000000US540019657001069,29
1000000US540019657001070,8
1000000US540019657001071,0
1000000US540019657001072,21
1000000US540019657001073,0
1000000US540019657001074,41
1000000US540019657001075,0
1000000US540019657001076,0
1000000US540019657001077,6
1000000US540019657001078,28
1000000US540019657001079,0
1000000US540019657001080,7
1000000US540019657001081,107
1000000US540019657001082,5
1000000US540019657001083,24
1000000US540019657001084,12
1000000US540019657001085,31
1000000US540019657001086,3
1000000US540019657001087,17
1000000US540019657001088,23
1000000US540019657001089,10
1000000US540019657002000,34
1000000US540019657002001,0
1000000US540019657002002,0
1000000US540019657002003,14
1000000US540019657002004,0
1000000US540019657002005,18
1000000US540019657002006,6
1000000US540019657002007,11
1000000US540019657002008,4
1000000US540019657002009,0
1000000US540019657002010,7
1000000US540019657002011,28
1000000US540019657002012,0
1000000US540019657002013,0
1000000US540019657002014,6
1000000US540019657002015,17
1000000US540019657002016,0
1000000US540019657002017,0
1000000US540019657002018,1
1000000US540019657002019,15
1000000US540019657002020,0
1000000US540019657002021,1
1000000US540019657002022,21
1000000US540019657002023,15
1000000US540019657002024,2
1000000US540019657002025,6
1000000US540019657002026,0
1000000US540019657002027,38
1000000US540019657002028,2
1000000US540019657002029,54
1000000US540019657002030,0
1000000US540019657002031,6
1000000US540019657002032,3
1000000US540019657002033,0
1000000US540019657002034,29
1000000US540019657002035,0
1000000US540019657002036,5
1000000US540019657002037,7
1000000US540019657002038,0
1000000US540019657002039,0
1000000US540019657002040,0
1000000US540019657002041,0
1000000US540019657002042,5
1000000US540019657002043,0
1000000US540019657002044,28
1000000US540019657002045,10
1000000US540019657002046,45
1000000US540019657002047,0
1000000US540019657002048,0
1000000US540019657002049,0
1000000US540019657002050,4
1000000US540019657002051,5
1000000US540019657002052,29
1000000US540019657002053,34
1000000US540019657002054,8
1000000US540019657002055,0
1000000US540019657002056,13
1000000US540019657002057,14
1000000US540019657002058,16
1000000US540019657002059,4
1000000US540019657002060,10
1000000US540019657002061,32
1000000US540019657002062,0
1000000US540019657002063,0
1000000US540019657002064,1
1000000US540019657002065,21
1000000US540019657002066,0
1000000US540019657002067,0
1000000US540019657002068,22
1000000US540019657002069,0
1000000US540019657002070,0
1000000US540019657002071,0
1000000US540019657002072,0
1000000US540019657002073,31
1000000US540019657002074,12
1000000US540019657002075,0
1000000US540019657002076,0
1000000US540019657002077,0
1000000US540019657002078,2
1000000US540019657002079,0
1000000US540019657002080,8
1000000US540019657002081,0
1000000US540019657002082,22
1000000US540019657002083,7
1000000US540019657003000,11
1000000US540019657003001,2
1000000US540019657003002,7
1000000US540019657003003,0
1000000US540019657003004,16
1000000US540019657003005,0
1000000US540019657003006,5
1000000US540019657003007,3
1000000US540019657003008,58
1000000US540019657003009,10
1000000US540019657003010,5
1000000US540019657003011,0
1000000US540019657003012,0
1000000US540019657003013,19
1000000US540019657003014,0
1000000US540019657003015,26
1000000US540019657003016,4
1000000US540019657003017,13
1000000US540019657003018,6
1000000US540019657003019,0
1000000US540019657003020,12
1000000US540019657003021,35
1000000US540019657003022,38
1000000US540019657003023,25
1000000US540019657003024,0
1000000US540019657003025,4
1000000US540019657003026,23
1000000US540019657003027,26
1000000US540019657003028,0
1000000US540019657003029,0
1000000US540019657003030,37
1000000US540019657003031,10
1000000US540019657003032,33
1000000US540019657003033,0
1000000US540019657003034,1
1000000US540019657003035,39
1000000US540019657003036,31
1000000US540019657003037,13
1000000US540019657003038,3
1000000US540019657003039,15
1000000US540019657003040,10
1000000US540019657003041,22
1000000US540019657003042,0
1000000US540019657003043,0
1000000US540019657003044,63
1000000US540019657003045,0
1000000US540019657003046,13
1000000US540019657003047,6
1000000US540019657003048,20
1000000US540019657003049,12
1000000US540019657003050,45
1000000US540019657003051,10
1000000US540019657003052,46
1000000US540019657003053,11
1000000US540019657003054,24
1000000US540019657003055,19
1000000US540019657003056,15
1000000US540019657003057,0
1000000US540019657003058,18
1000000US540019657003059,6
1000000US540019657003060,2
1000000US540019657003061,8
1000000US540019657003062,3
1000000US540019657003063,33
1000000US540019657003064,1
1000000US540019657003065,7
1000000US540019657003066,0
1000000US540019657003067,3
1000000US540019657003068,2
1000000US540019657003069,0
1000000US540019657003070,0
1000000US540019657003071,0
1000000US540019657003072,3
1000000US540019657003073,31
1000000US540019657003074,5
1000000US540019657003075,12
1000000US540019657003076,4
1000000US540019657003077,29
1000000US540019657003078,15
1000000US540019657004000,58
1000000US540019657004001,11
1000000US540019657004002,2
1000000US540019657004003,71
1000000US540019657004004,3
1000000US540019657004005,74
1000000US540019657004006,6
1000000US540019657004007,0
1000000US540019657004008,1
1000000US540019657004009,9
1000000US540019657004010,13
1000000US540019657004011,5
1000000US540019657004012,0
1000000US540019657004013,19
1000000US540019657004014,4
1000000US540019657004015,19
1000000US540019657004016,1
1000000US540019657004017,11
1000000US540019657004018,0
1000000US540019657004019,12
1000000US540019657004020,0
1000000US540019657004021,1
1000000US540019657004022,4
1000000US540019657004023,20
1000000US540019657004024,9
1000000US540019657004025,13
1000000US540019657004026,34
1000000US540019657004027,0
1000000US540019657004028,0
1000000US540019657004029,0
1000000US540019657004030,63
1000000US540019657004031,8
1000000US540019657004032,0
1000000US540019657004033,0
1000000US540019657004034,4
1000000US540019657004035,31
1000000US540019657004036,41
1000000US540019657004037,20
1000000US540019657004038,61
1000000US540019657004039,0
1000000US540019657004040,7
1000000US540019657004041,99
1000000US540019657004042,66
1000000US540019657004043,9
1000000US540019657004044,0
1000000US540019657004045,0
1000000US540019657004046,0
1000000US540019657004047,29
1000000US540019657004048,8
1000000US540019657004049,0
1000000US540019657004050,23
1000000US540019657004051,37
1000000US540019657004052,16
1000000US540019657004053,0
1000000US540019657004054,7
1000000US540019657004055,0
1000000US540019657004056,43
1000000US540019657004057,0
1000000US540019657004058,0
1000000US540019657004059,0
1000000US540019657004060,0
1000000US540019657004061,0
1000000US540019657004062,52
1000000US540019657004063,31
1000000US540019657004064,0
1000000US540019657004065,0
1000000US540019657004066,12
1000000US540019657004067,9
1000000US540019657004068,0
1000000US540019657004069,28
1000000US540019657004070,3
1000000US540019657004071,0
1000000US540019657004072,15
1000000US540019657004073,1
1000000US540019657004074,0
1000000US540019658001000,0
1000000US540019658001001,7
1000000US540019658001002,110
1000000US540019658001003,1
1000000US540019658001004,34
1000000US540019658001005,42
1000000US540019658001006,18
1000000US540019658001007,0
1000000US540019658001008,0
1000000US540019658001009,0
1000000US540019658001010,32
1000000US540019658001011,16
1000000US540019658001012,10
1000000US540019658001013,15
1000000US540019658001014,0
1000000US540019658001015,0
1000000US540019658001016,0
1000000US540019658001017,11
1000000US540019658001018,1
1000000US540019658001019,0
1000000US540019658001020,5
1000000US540019658001021,22
1000000US540019658001022,0
1000000US540019658001023,81
1000000US540019658001024,3
1000000US540019658001025,30
1000000US540019658001026,20
1000000US540019658001027,7
1000000US540019658001028,0
1000000US540019658001029,9
1000000US540019658001030,1
1000000US540019658001031,7
1000000US540019658001032,14
1000000US540019658001033,3
1000000US540019658001034,14
1000000US540019658001035,12
1000000US540019658001036,13
1000000US540019658001037,13
1000000US540019658001038,3
1000000US540019658001039,18
1000000US540019658001040,17
1000000US540019658001041,8
1000000US540019658001042,15
1000000US540019658001043,13
1000000US540019658001044,22
1000000US540019658001045,3
1000000US540019658001046,8
1000000US540019658001047,5
1000000US540019658001048,19
1000000US540019658001049,12
1000000US540019658001050,5
1000000US540019658001051,18
1000000US540019658001052,15
1000000US540019658001053,0
1000000US540019658001054,5
1000000US540019658001055,8
1000000US540019658001056,7
1000000US540019658001057,5
1000000US540019658001058,30
1000000US540019658002000,0
1000000US540019658002001,1
1000000US540019658002002,14
1000000US540019658002003,37
1000000US540019658002004,13
1000000US540019658002005,6
1000000US540019658002006,10
1000000US540019658002007,18
1000000US540019658002008,10
1000000US540019658002009,15
1000000US540019658002010,116
1000000US540019658002011,1
1000000US540019658002012,10
1000000US540019658002013,8
1000000US540019658002014,0
1000000US540019658002015,1
1000000US540019658002016,78
1000000US540019658002017,3
1000000US540019658002018,1
1000000US540019658002019,0
1000000US540019658002020,0
1000000US540019658002021,33
1000000US540019658002022,4
1000000US540019658002023,2
1000000US540019658002024,20
1000000US540019658002025,9
1000000US540019658002026,32
1000000US540019658002027,16
1000000US540019658002028,6
1000000US540019658002029,11
1000000US540019658002030,9
1000000US540019658002031,9
1000000US540019658002032,0
1000000US540019658002033,0
1000000US540019658002034,0
1000000US540019658002035,0
1000000US540019658002036,0
1000000US540019658002037,0
1000000US540019658002038,5
1000000US540019658002039,5
1000000US540019658002040,7
1000000US540019658002041,2
1000000US540019658002042,0
1000000US540019658002043,0
1000000US540019658002044,14
1000000US540019658002045,6
1000000US540019658002046,0
1000000US540019658002047,0
1000000US540019658002048,0
1000000US540019658003000,37
1000000US540019658003001,9
1000000US540019658003002,8
1000000US540019658003003,16
1000000US540019658003004,14
1000000US540019658003005,15
1000000US540019658003006,7
1000000US540019658003007,33
1000000US540019658003008,76
1000000US540019658003009,12
1000000US540019658003010,10
1000000US540019658003011,24
1000000US540019658003012,5
1000000US540019658003013,2
1000000US540019658003014,48
1000000US540019658003015,35
1000000US540019658003016,3
1000000US540019658003017,18
1000000US540019658003018,1
1000000US540019658003019,4
1000000US540019658003020,0
1000000US540019658003021,17
1000000US540019658003022,82
1000000US540019658003023,42
1000000US540019658003024,15
1000000US540019658003025,34
1000000US540019658003026,8
1000000US540019658003027,6
1000000US540019658003028,10
1000000US540019658003029,13
1000000US540019658003030,13
1000000US540019658003031,0
1000000US540019658003032,32
1000000US540019658004000,4
1000000US540019658004001,5
1000000US540019658004002,0
1000000US540019658004003,23
1000000US540019658004004,6
1000000US540019658004005,7
1000000US540019658004006,32
1000000US540019658004007,0
1000000US540019658004008,0
1000000US540019658004009,0
1000000US540019658004010,0
1000000US540019658004011,1
1000000US540019658004012,0
1000000US540019658004013,28
1000000US540019658004014,47
1000000US540019658004015,15
1000000US540019658004016,7
1000000US540019658004017,26
1000000US540019658004018,12
1000000US540019658004019,48
1000000US540019658004020,13
1000000US540019658004021,7
1000000US540019658004022,9
1000000US540019658004023,0
1000000US540019658004024,44
1000000US540019658004025,0
1000000US540019658004026,34
1000000US540019658004027,10
1000000US540019658004028,1
1000000US540019658004029,16
1000000US540019658004030,0
1000000US540019658004031,8
1000000US540019658004032,54
1000000US540019658004033,6
1000000US540019658004034,11
1000000US540019658004035,0
1000000US540019658004036,0
1000000US540019658004037,0
1000000US540019658004038,37
1000000US540019658004039,20
1000000US540019658004040,31
1000000US540019658004041,3
1000000US540019658004042,7
1000000US540019658004043,34
1000000US540019658004044,4
1000000US540019658004045,8
1000000US540019658004046,3
1000000US540019658004047,20
1000000US540019658004048,16
1000000US540019658004049,2
1000000US540019658004050,15
1000000US540019658004051,4
1000000US540019658004052,9
1000000US540019658004053,8
1000000US540019658004054,0
1000000US540019658004055,0
1000000US540019658004056,0
1000000US540019658004057,0
1000000US540019658004058,7
1000000US540019658004059,4
1000000US540019658004060,24
1000000US540019658004061,4
1000000US540019658004062,4
1000000US540019658004063,6
1000000US540039711011000,0
1000000US540039711011001,91
1000000US540039711011002,6
1000000US540039711011003,28
1000000US540039711011004,20
1000000US540039711011005,17
1000000US540039711011006,7
1000000US540039711011007,0
1000000US540039711011008,22
1000000US540039711011009,66
1000000US540039711011010,0
1000000US540039711011011,59
1000000US540039711011012,0
1000000US540039711011013,67
1000000US540039711011014,0
1000000US540039711011015,13
1000000US540039711011016,0
1000000US540039711011017,0
1000000US540039711011018,0
1000000US540039711011019,0
1000000US540039711011020,0
1000000US540039711011021,0
1000000US540039711011022,0
1000000US540039711011023,0
1000000US540039711011024,0
1000000US540039711011025,0
1000000US540039711011026,5
1000000US540039711011027,2
1000000US540039711011028,0
1000000US540039711011029,16
1000000US540039711011030,39
1000000US540039711011031,16
1000000US540039711011032,10
1000000US540039711011033,218
1000000US540039711011034,37
1000000US540039711011035,54
1000000US540039711011036,99
1000000US540039711011037,0
1000000US540039711011038,0
1000000US540039711012000,0
1000000US540039711012001,6
1000000US540039711012002,0
1000000US540039711012003,312
1000000US540039711012004,9
1000000US540039711012005,32
1000000US540039711012006,17
1000000US540039711012007,15
1000000US540039711012008,0
1000000US540039711012009,0
1000000US540039711012010,0
1000000US540039711012011,0
1000000US540039711012012,18
1000000US540039711012013,19
1000000US540039711012014,15
1000000US540039711012015,0
1000000US540039711012016,182
1000000US540039711012017,19
1000000US540039711012018,222
1000000US540039711013000,0
1000000US540039711013001,0
1000000US540039711013002,0
1000000US540039711013003,314
1000000US540039711013004,0
1000000US540039711013005,97
1000000US540039711013006,170
1000000US540039711013007,568
1000000US540039711013008,28
1000000US540039711013009,89
1000000US540039711013010,56
1000000US540039711013011,231
1000000US540039711013012,14
1000000US540039711013013,75
1000000US540039711013014,0
1000000US540039711013015,0
1000000US540039711013016,64
1000000US540039711013017,7
1000000US540039711013018,19
1000000US540039711013019,21
1000000US540039711013020,31
1000000US540039711013021,1
1000000US540039711013022,0
1000000US540039711014000,178
1000000US540039711014001,21
1000000US540039711014002,19
1000000US540039711014003,0
1000000US540039711014004,184
1000000US540039711014005,58
1000000US540039711014006,54
1000000US540039711014007,75
1000000US540039711014008,68
1000000US540039711014009,57
1000000US540039711014010,70
1000000US540039711014011,66
1000000US540039711014012,89
1000000US540039711014013,145
1000000US540039711014014,223
1000000US540039711014015,31
1000000US540039711014016,25
1000000US540039711014017,32
1000000US540039711014018,152
1000000US540039711031000,0
1000000US540039711031001,399
1000000US540039711031002,27
1000000US540039711031003,23
1000000US540039711031004,6
1000000US540039711031005,22
1000000US540039711031006,12
1000000US540039711031007,21
1000000US540039711031008,151
1000000US540039711031009,58
1000000US540039711031010,132
1000000US540039711031011,50
1000000US540039711031012,33
1000000US540039711031013,84
1000000US540039711031014,17
1000000US540039711031015,3
1000000US540039711031016,22
1000000US540039711031017,4
1000000US540039711031018,1
1000000US540039711031019,3
1000000US540039711031020,10
1000000US540039711031021,35
1000000US540039711031022,27
1000000US540039711031023,25
1000000US540039711031024,49
1000000US540039711031025,196
1000000US540039711031026,56
1000000US540039711031027,0
1000000US540039711031028,21
1000000US540039711031029,37
1000000US540039711031030,93
1000000US540039711041000,219
1000000US540039711041001,64
1000000US540039711041002,27
1000000US540039711041003,338
1000000US540039711041004,43
1000000US540039711041005,41
1000000US540039711041006,34
1000000US540039711041007,35
1000000US540039711041008,26
1000000US540039711041009,223
1000000US540039711041010,10
1000000US540039711041011,30
1000000US540039711041012,0
1000000US540039711041013,0
1000000US540039711041014,0
1000000US540039711041015,0
1000000US540039711041016,0
1000000US540039711041017,0
1000000US540039711041018,0
1000000US540039711041019,0
1000000US540039711041020,0
1000000US540039711041021,0
1000000US540039711041022,0
1000000US540039711041023,8
1000000US540039711041024,18
1000000US540039711041025,0
1000000US540039711041026,8
1000000US540039711041027,15
1000000US540039711041028,43
1000000US540039711041029,20
1000000US540039711041030,58
1000000US540039711041031,3
1000000US540039711041032,0
1000000US540039711041033,0
1000000US540039711042000,48
1000000US540039711042001,51
1000000US540039711042002,675
1000000US540039711042003,8
1000000US540039711042004,38
1000000US540039711042005,8
1000000US540039711042006,146
1000000US540039711042007,5
1000000US540039711042008,10
1000000US540039711042009,93
1000000US540039711042010,269
1000000US540039711042011,9
1000000US540039711042012,0
1000000US540039711042013,72
1000000US540039711042014,17
1000000US540039711042015,55
1000000US540039711042016,14
1000000US540039711042017,79
1000000US540039711042018,34
1000000US540039711042019,24
1000000US540039711042020,23
1000000US540039711042021,18
1000000US540039711051000,252
1000000US540039711051001,55
1000000US540039711051002,121
1000000US540039711051003,123
1000000US540039711051004,14
1000000US540039711051005,87
1000000US540039711051006,239
1000000US540039711051007,126
1000000US540039711051008,72
1000000US540039711051009,106
1000000US540039711051010,27
1000000US540039711051011,56
1000000US540039711051012,123
1000000US540039711051013,112
1000000US540039711051014,0
1000000US540039711051015,125
1000000US540039711051016,0
1000000US540039711051017,14
1000000US540039711052000,401
1000000US540039711052001,321
1000000US540039711052002,40
1000000US540039711052003,5
1000000US540039711052004,65
1000000US540039711052005,297
1000000US540039711052006,72
1000000US540039711052007,19
1000000US540039711052008,49
